Advisory_ID,Year,Region,State,District,Lat,Lon,Rainfall_IMD_mm,Soil_Moisture_Historical,Mean_Temp_Historical,NDVI_Vegetation_Index,Soil_pH,Soil_Type,Nitrogen,Phosphorus,Potassium,Recommended_Crop,Historical_MSP_INR,Expert_Advisory
ADV_6499,2023,West_India,Maharashtra,Mumbai City,19.0,72.75,2740.5,0.25,25.0,0.93,7.5,Black (Regur) / Vertisols,Low,Low,High,Rice,2183,"For the year 2023, Rice is the recommended crop as the soil pH is 7.5 and the soil type is Black (Regur) / Vertisols, which is suitable for Rice cultivation. The high potassium levels also support Rice growth."
ADV_6500,2024,West_India,Maharashtra,Mumbai City,19.0,72.75,2968.5,0.25,25.0,0.93,7.7,Black (Regur) / Vertisols,Low,Low,High,Rice,2300,"For the year 2024, Rice is the recommended crop as the soil pH is 7.7 and the soil type is Black (Regur) / Vertisols, which is suitable for Rice cultivation. The high potassium levels also support Rice growth."
ADV_6501,2015,West_India,Maharashtra,Mumbai suburban,19.0,72.75,1756.8,0.25,25.0,0.93,7.8,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"For the year 2015, Coffee is the recommended crop as the soil pH is 7.8 and the soil type is Black (Regur) / Vertisols, which is suitable for Coffee cultivation. The high potassium levels also support Coffee growth."
ADV_6502,2016,West_India,Maharashtra,Mumbai suburban,19.0,72.75,2774.9,0.25,25.0,0.93,7.9,Black (Regur) / Vertisols,Low,Low,High,Rice,1470,"For the year 2016, Rice is the recommended crop as the soil pH is 7.9 and the soil type is Black (Regur) / Vertisols, which is suitable for Rice cultivation. The high potassium levels also support Rice growth."
ADV_6503,2017,West_India,Maharashtra,Mumbai suburban,19.0,72.75,2807.1,0.25,25.0,0.93,7.9,Black (Regur) / Vertisols,Low,Low,High,Rice,1550,"For the year 2017, Rice is the recommended crop as the soil pH is 7.9 and the soil type is Black (Regur) / Vertisols, which is suitable for Rice cultivation. The high potassium levels also support Rice growth."
ADV_6504,2018,West_India,Maharashtra,Mumbai suburban,19.0,72.75,2087.3,0.25,25.0,0.93,7.7,Black (Regur) / Vertisols,Low,Low,High,Jute,3700,"For the year 2018, Jute is the recommended crop as the soil pH is 7.7 and the soil type is Black (Regur) / Vertisols, which is suitable for Jute cultivation. The high potassium levels also support Jute growth."
ADV_6505,2019,West_India,Maharashtra,Mumbai suburban,19.0,72.75,3333.1,0.25,25.0,0.93,7.8,Black (Regur) / Vertisols,Low,Low,High,Rice,1815,"For the year 2019, Rice is the recommended crop as the soil pH is 7.8 and the soil type is Black (Regur) / Vertisols, which is suitable for Rice cultivation. The high potassium levels also support Rice growth."
ADV_6506,2020,West_India,Maharashtra,Mumbai suburban,19.0,72.75,3563.3,0.25,25.0,0.93,7.8,Black (Regur) / Vertisols,Low,Low,High,Rice,1868,"For the year 2020, Rice is the recommended crop as the soil pH is 7.8 and the soil type is Black (Regur) / Vertisols, which is suitable for Rice cultivation. The high potassium levels also support Rice growth."
ADV_6507,2021,West_India,Maharashtra,Mumbai suburban,19.0,72.75,3072.2,0.25,25.0,0.93,8.5,Black (Regur) / Vertisols,Low,Low,High,Rice,1940,"For the year 2021, Rice is the recommended crop as the soil pH is 8.5 and the soil type is Black (Regur) / Vertisols, which is suitable for Rice cultivation. The high potassium levels also support Rice growth."
ADV_6508,2022,West_India,Maharashtra,Mumbai suburban,19.0,72.75,2552.5,0.25,25.0,0.93,7.5,Black (Regur) / Vertisols,Low,Low,High,Jute,4750,"For the year 2022, Jute is the recommended crop as the soil pH is 7.5 and the soil type is Black (Regur) / Vertisols, which is suitable for Jute cultivation. The high potassium levels also support Jute growth."
ADV_6509,2023,West_India,Maharashtra,Mumbai suburban,19.0,72.75,2740.5,0.25,25.0,0.93,8.2,Black (Regur) / Vertisols,Low,Low,High,Rice,2183,"For the year 2023, Rice is the recommended crop as the soil pH is 8.2 and the soil type is Black (Regur) / Vertisols, which is suitable for Rice cultivation. The high potassium levels also support Rice growth."
ADV_6510,2024,West_India,Maharashtra,Mumbai suburban,19.0,72.75,2968.5,0.25,25.0,0.93,8.1,Black (Regur) / Vertisols,Low,Low,High,Rice,2300,"For the year 2024, Rice is the recommended crop as the soil pH is 8.1 and the soil type is Black (Regur) / Vertisols, which is suitable for Rice cultivation. The high potassium levels also support Rice growth."
ADV_6511,2015,West_India,Maharashtra,Nagpur,21.0,79.0,1196.4,0.25,25.0,0.82,7.9,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"For the year 2015, consider crop rotation to improve soil health and fertility, as low nitrogen and phosphorus levels may impact cotton yields."
ADV_6512,2016,West_India,Maharashtra,Nagpur,21.0,79.0,901.8,0.25,25.0,0.73,7.9,Black (Regur) / Vertisols,Low,Low,High,Cotton,4160,"In 2016, the high rainfall and low soil pH may favor coffee cultivation, but ensure proper soil pH management to avoid nutrient deficiencies."
ADV_6513,2017,West_India,Maharashtra,Nagpur,21.0,79.0,986.5,0.25,25.0,0.75,8.4,Black (Regur) / Vertisols,Low,Low,High,Cotton,4320,"For 2017, focus on irrigation management to optimize soil moisture levels, as high potassium levels may not be a concern for cotton cultivation."
ADV_6514,2018,West_India,Maharashtra,Nagpur,21.0,79.0,1210.4,0.25,25.0,0.83,8.3,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2018, consider integrated pest management strategies to mitigate potential pest issues, as high rainfall may lead to increased pest activity."
ADV_6515,2019,West_India,Maharashtra,Nagpur,21.0,79.0,1337.6,0.25,25.0,0.87,8.4,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"For 2019, prioritize soil conservation measures to prevent erosion, as high rainfall may put soil at risk of being washed away."
ADV_6516,2020,West_India,Maharashtra,Nagpur,21.0,79.0,1297.1,0.25,25.0,0.86,7.5,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2020, consider using drought-tolerant coffee varieties to minimize the impact of low rainfall on yields."
ADV_6517,2021,West_India,Maharashtra,Nagpur,21.0,79.0,1170.9,0.25,25.0,0.82,8.0,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2021, focus on improving soil fertility by adding organic matter to address low nitrogen and phosphorus levels."
ADV_6518,2022,West_India,Maharashtra,Nagpur,21.0,79.0,1623.9,0.25,25.0,0.93,7.8,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2022, take advantage of the favorable climate conditions to plant coffee, but ensure proper irrigation management to avoid water stress."
ADV_6519,2023,West_India,Maharashtra,Nagpur,21.0,79.0,1292.9,0.25,25.0,0.86,7.5,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2023, prioritize soil health by incorporating crop rotation and organic amendments to improve fertility and structure."
ADV_6520,2024,West_India,Maharashtra,Nagpur,21.0,79.0,1298.4,0.25,25.0,0.86,7.7,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2024, consider using precision agriculture techniques to optimize water and nutrient management for coffee cultivation."
ADV_6521,2015,West_India,Maharashtra,Nanded,19.25,77.25,586.2,0.25,25.0,0.62,8.4,Black (Regur) / Vertisols,Low,Low,High,Cotton,4100,"For the year 2015, consider crop rotation to improve soil health and fertility, as low nitrogen and phosphorus levels may impact cotton yields."
ADV_6522,2016,West_India,Maharashtra,Nanded,19.25,77.25,1063.1,0.25,25.0,0.78,7.6,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2016, the high rainfall and low soil pH may favor coffee cultivation, but ensure proper soil pH management to avoid nutrient deficiencies."
ADV_6523,2017,West_India,Maharashtra,Nanded,19.25,77.25,788.6,0.25,25.0,0.69,8.4,Black (Regur) / Vertisols,Low,Low,High,Cotton,4320,"For 2017, focus on irrigation management to optimize soil moisture levels, as high potassium levels may not be a concern for cotton cultivation."
ADV_6524,2018,West_India,Maharashtra,Nanded,19.25,77.25,810.3,0.25,25.0,0.7,7.9,Black (Regur) / Vertisols,Low,Low,High,Cotton,5450,"In 2018, consider integrated pest management strategies to mitigate potential pest issues, as high rainfall may lead to increased pest activity."
ADV_6525,2019,West_India,Maharashtra,Nanded,19.25,77.25,912.1,0.25,25.0,0.73,8.2,Black (Regur) / Vertisols,Low,Low,High,Cotton,5550,"For 2019, prioritize soil conservation measures to prevent erosion, as high rainfall may put soil at risk of being washed away."
ADV_6526,2020,West_India,Maharashtra,Nanded,19.25,77.25,863.1,0.25,25.0,0.71,8.3,Black (Regur) / Vertisols,Low,Low,High,Cotton,5825,"In 2020, focus on crop monitoring to detect early signs of stress, as low nitrogen and phosphorus levels may impact cotton yields."
ADV_6527,2021,West_India,Maharashtra,Nanded,19.25,77.25,1012.9,0.25,25.0,0.76,8.3,Black (Regur) / Vertisols,Low,Low,High,Cotton,6025,"For 2021, consider precision agriculture techniques to optimize fertilizer application and reduce waste, as high potassium levels may not be a concern for cotton cultivation."
ADV_6528,2022,West_India,Maharashtra,Nanded,19.25,77.25,1250.5,0.25,25.0,0.84,7.6,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2022, the high rainfall and low soil pH may favor coffee cultivation, but ensure proper soil pH management to avoid nutrient deficiencies."
ADV_6529,2023,West_India,Maharashtra,Nanded,19.25,77.25,1102.1,0.25,25.0,0.79,8.1,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"For 2023, prioritize soil health management to improve fertility and structure, as low nitrogen and phosphorus levels may impact coffee yields."
ADV_6530,2024,West_India,Maharashtra,Nanded,19.25,77.25,1084.2,0.25,25.0,0.79,8.4,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2024, focus on integrated nutrient management to optimize fertilizer application and reduce waste, as high potassium levels may not be a concern for coffee cultivation."
ADV_6531,2015,West_India,Maharashtra,Nandurbar,21.5,74.25,685.6,0.25,25.0,0.65,8.2,Black (Regur) / Vertisols,Low,Low,High,Cotton,4100,"For the year 2015, consider planting Cotton as the recommended crop due to its suitability for the Black (Regur) / Vertisols soil type and the region's climate."
ADV_6532,2016,West_India,Maharashtra,Nandurbar,21.5,74.25,671.1,0.25,25.0,0.65,7.5,Black (Regur) / Vertisols,Low,Low,High,Cotton,4160,"In 2016, Cotton remains a suitable crop choice for the region, but monitor soil moisture levels to prevent nitrogen and phosphorus deficiencies."
ADV_6533,2017,West_India,Maharashtra,Nandurbar,21.5,74.25,624.6,0.25,25.0,0.63,8.0,Black (Regur) / Vertisols,Low,Low,High,Cotton,4320,"For 2017, Cotton is still a viable option, but be cautious of the slightly lower NDVI Vegetation Index, which may indicate soil nutrient deficiencies."
ADV_6534,2018,West_India,Maharashtra,Nandurbar,21.5,74.25,489.8,0.25,25.0,0.59,7.6,Black (Regur) / Vertisols,Low,Low,High,Watermelon,0,"In 2018, consider planting Watermelon as the recommended crop due to its adaptability to the region's changing climate and soil conditions."
ADV_6535,2019,West_India,Maharashtra,Nandurbar,21.5,74.25,1232.9,0.25,25.0,0.84,8.4,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"For 2019, Coffee is a suitable crop choice for the region, but ensure adequate soil moisture levels to prevent nutrient deficiencies."
ADV_6536,2020,West_India,Maharashtra,Nandurbar,21.5,74.25,1047.5,0.25,25.0,0.77,8.2,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2020, Coffee remains a viable option, but monitor soil pH levels to prevent potassium deficiencies."
ADV_6537,2021,West_India,Maharashtra,Nandurbar,21.5,74.25,877.9,0.25,25.0,0.72,8.1,Black (Regur) / Vertisols,Low,Low,High,Cotton,6025,"For 2021, Cotton is a suitable crop choice for the region, but be cautious of the slightly lower NDVI Vegetation Index, which may indicate soil nutrient deficiencies."
ADV_6538,2022,West_India,Maharashtra,Nandurbar,21.5,74.25,885.7,0.25,25.0,0.72,7.6,Black (Regur) / Vertisols,Low,Low,High,Cotton,6380,"In 2022, Cotton remains a viable option, but monitor soil moisture levels to prevent nitrogen and phosphorus deficiencies."
ADV_6539,2023,West_India,Maharashtra,Nandurbar,21.5,74.25,650.8,0.25,25.0,0.64,7.7,Black (Regur) / Vertisols,Low,Low,High,Cotton,7020,"For 2023, Cotton is still a viable option, but be cautious of the slightly lower NDVI Vegetation Index, which may indicate soil nutrient deficiencies."
ADV_6540,2024,West_India,Maharashtra,Nandurbar,21.5,74.25,704.1,0.25,25.0,0.66,7.6,Black (Regur) / Vertisols,Low,Low,High,Cotton,7521,"In 2024, Cotton remains a suitable crop choice for the region, but ensure adequate soil moisture levels to prevent nutrient deficiencies."
ADV_6541,2015,West_India,Maharashtra,Nashik,20.0,73.75,601.0,0.25,25.0,0.63,8.1,Black (Regur) / Vertisols,Low,Low,High,Cotton,4100,"For the year 2015, it is recommended to plant Cotton as the soil pH is suitable and the rainfall is adequate. Ensure to apply fertilizers with low nitrogen and phosphorus content."
ADV_6542,2016,West_India,Maharashtra,Nashik,20.0,73.75,986.4,0.25,25.0,0.75,7.8,Black (Regur) / Vertisols,Low,Low,High,Cotton,4160,"For the year 2016, the favorable rainfall and soil conditions make Cotton a suitable crop. However, the low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6543,2017,West_India,Maharashtra,Nashik,20.0,73.75,972.9,0.25,25.0,0.75,7.8,Black (Regur) / Vertisols,Low,Low,High,Cotton,4320,"For the year 2017, the high rainfall and suitable soil pH make Cotton a suitable crop. The low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6544,2018,West_India,Maharashtra,Nashik,20.0,73.75,509.8,0.25,25.0,0.59,8.4,Black (Regur) / Vertisols,Low,Low,High,Watermelon,0,"For the year 2018, the low rainfall and suitable soil pH make Watermelon a suitable crop. However, the low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6545,2019,West_India,Maharashtra,Nashik,20.0,73.75,1264.1,0.25,25.0,0.85,8.2,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"For the year 2019, the high rainfall and suitable soil pH make Coffee a suitable crop. The low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6546,2020,West_India,Maharashtra,Nashik,20.0,73.75,965.9,0.25,25.0,0.75,7.8,Black (Regur) / Vertisols,Low,Low,High,Cotton,5825,"For the year 2020, the favorable rainfall and soil conditions make Cotton a suitable crop. Ensure to apply fertilizers with low nitrogen and phosphorus content."
ADV_6547,2021,West_India,Maharashtra,Nashik,20.0,73.75,871.4,0.25,25.0,0.72,8.4,Black (Regur) / Vertisols,Low,Low,High,Cotton,6025,"For the year 2021, the suitable soil pH and rainfall make Cotton a suitable crop. However, the low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6548,2022,West_India,Maharashtra,Nashik,20.0,73.75,1332.1,0.25,25.0,0.87,7.6,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"For the year 2022, the high rainfall and suitable soil pH make Coffee a suitable crop. The low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6549,2023,West_India,Maharashtra,Nashik,20.0,73.75,562.1,0.25,25.0,0.61,7.5,Black (Regur) / Vertisols,Low,Low,High,Cotton,7020,"For the year 2023, the low rainfall and suitable soil pH make Cotton a suitable crop. However, the low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6550,2024,West_India,Maharashtra,Nashik,20.0,73.75,965.6,0.25,25.0,0.75,8.3,Black (Regur) / Vertisols,Low,Low,High,Cotton,7521,"For the year 2024, the favorable rainfall and soil conditions make Cotton a suitable crop. Ensure to apply fertilizers with low nitrogen and phosphorus content."
ADV_6551,2015,West_India,Maharashtra,Osmanabad,17.25,75.25,393.8,0.25,25.0,0.56,7.5,Black (Regur) / Vertisols,Low,Low,High,Watermelon,0,"For the year 2015, the low rainfall and suitable soil pH make Watermelon a suitable crop. However, the low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6552,2016,West_India,Maharashtra,Osmanabad,17.25,75.25,562.0,0.25,25.0,0.61,7.8,Black (Regur) / Vertisols,Low,Low,High,Cotton,4160,"For the year 2016, the favorable rainfall and soil conditions make Cotton a suitable crop. However, the low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6553,2017,West_India,Maharashtra,Osmanabad,17.25,75.25,796.4,0.25,25.0,0.69,7.5,Black (Regur) / Vertisols,Low,Low,High,Cotton,4320,"For the year 2017, the high rainfall and suitable soil pH make Cotton a suitable crop. The low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6554,2018,West_India,Maharashtra,Osmanabad,17.25,75.25,328.4,0.25,25.0,0.53,8.4,Black (Regur) / Vertisols,Low,Low,High,Watermelon,0,"For the year 2018, the low rainfall and suitable soil pH make Watermelon a suitable crop. However, the low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6555,2019,West_India,Maharashtra,Osmanabad,17.25,75.25,639.3,0.25,25.0,0.64,8.0,Black (Regur) / Vertisols,Low,Low,High,Cotton,5550,"For the year 2019, the high rainfall and suitable soil pH make Cotton a suitable crop. The low nitrogen and phosphorus content in the soil may require additional fertilizers."
ADV_6556,2020,West_India,Maharashtra,Osmanabad,17.25,75.25,859.7,0.25,25.0,0.71,7.6,Black (Regur) / Vertisols,Low,Low,High,Cotton,5825,"For 2020, it is recommended to plant cotton in Osmanabad district of Maharashtra, considering the high rainfall and suitable soil pH."
ADV_6557,2021,West_India,Maharashtra,Osmanabad,17.25,75.25,843.5,0.25,25.0,0.71,7.6,Black (Regur) / Vertisols,Low,Low,High,Cotton,6025,"For 2021, cotton is the recommended crop for Osmanabad district of Maharashtra, given the favorable soil conditions and moderate rainfall."
ADV_6558,2022,West_India,Maharashtra,Osmanabad,17.25,75.25,704.1,0.25,25.0,0.66,7.8,Black (Regur) / Vertisols,Low,Low,High,Cotton,6380,"For 2022, cotton is still a suitable crop for Osmanabad district of Maharashtra, despite the slight decrease in rainfall, due to its adaptability to the local soil conditions."
ADV_6559,2023,West_India,Maharashtra,Osmanabad,17.25,75.25,364.5,0.25,25.0,0.55,8.2,Black (Regur) / Vertisols,Low,Low,High,Watermelon,0,"For 2023, watermelon is a recommended crop for Osmanabad district of Maharashtra, considering the low rainfall and high soil pH."
ADV_6560,2024,West_India,Maharashtra,Osmanabad,17.25,75.25,573.1,0.25,25.0,0.62,8.4,Black (Regur) / Vertisols,Low,Low,High,Cotton,7521,"For 2024, cotton is a suitable crop for Osmanabad district of Maharashtra, given the moderate rainfall and favorable soil conditions."
ADV_6561,2015,West_India,Maharashtra,Palghar,19.75,72.75,1600.9,0.25,25.0,0.93,8.0,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"For 2015, coffee is a recommended crop for Palghar district of Maharashtra, considering the high rainfall and suitable soil pH."
ADV_6562,2016,West_India,Maharashtra,Palghar,19.75,72.75,3613.0,0.25,25.0,0.93,8.0,Black (Regur) / Vertisols,Low,Low,High,Rice,1470,"For 2016, rice is a suitable crop for Palghar district of Maharashtra, given the high rainfall and favorable soil conditions."
ADV_6563,2017,West_India,Maharashtra,Palghar,19.75,72.75,2882.2,0.25,25.0,0.93,7.7,Black (Regur) / Vertisols,Low,Low,High,Rice,1550,"For 2017, rice is still a recommended crop for Palghar district of Maharashtra, despite the slight decrease in rainfall, due to its adaptability to the local soil conditions."
ADV_6564,2018,West_India,Maharashtra,Palghar,19.75,72.75,2276.0,0.25,25.0,0.93,8.1,Black (Regur) / Vertisols,Low,Low,High,Jute,3700,"For 2018, jute is a recommended crop for Palghar district of Maharashtra, considering the moderate rainfall and suitable soil pH."
ADV_6565,2019,West_India,Maharashtra,Palghar,19.75,72.75,4242.8,0.25,25.0,0.93,7.7,Black (Regur) / Vertisols,Low,Low,High,Rice,1815,"For 2019, rice is a suitable crop for Palghar district of Maharashtra, given the high rainfall and favorable soil conditions."
ADV_6566,2020,West_India,Maharashtra,Palghar,19.75,72.75,3054.4,0.25,25.0,0.93,7.6,Black (Regur) / Vertisols,Low,Low,High,Rice,1868,"For 2020, rice is a recommended crop for Palghar district of Maharashtra, considering the moderate rainfall and suitable soil pH."
ADV_6567,2021,West_India,Maharashtra,Palghar,19.75,72.75,3664.4,0.25,25.0,0.93,8.3,Black (Regur) / Vertisols,Low,Low,High,Rice,1940,"For 2021, rice is a suitable crop for Palghar district of Maharashtra, given the high rainfall and favorable soil conditions."
ADV_6568,2022,West_India,Maharashtra,Palghar,19.75,72.75,3336.8,0.25,25.0,0.93,8.3,Black (Regur) / Vertisols,Low,Low,High,Rice,2040,"For 2022, rice is a recommended crop for Palghar district of Maharashtra, considering the moderate rainfall and suitable soil pH."
ADV_6569,2023,West_India,Maharashtra,Palghar,19.75,72.75,3325.2,0.25,25.0,0.93,8.0,Black (Regur) / Vertisols,Low,Low,High,Rice,2183,"For 2023, rice is a suitable crop for Palghar district of Maharashtra, given the high rainfall and favorable soil conditions."
ADV_6570,2024,West_India,Maharashtra,Palghar,19.75,72.75,3448.2,0.25,25.0,0.93,8.1,Black (Regur) / Vertisols,Low,Low,High,Rice,2300,"For 2024, rice is a recommended crop for Palghar district of Maharashtra, considering the moderate rainfall and suitable soil pH."
ADV_6571,2015,West_India,Maharashtra,Parbhani,19.5,76.75,586.2,0.25,25.0,0.62,7.6,Black (Regur) / Vertisols,Low,Low,High,Cotton,4100,"To ensure optimal cotton growth in 2015, it is recommended to apply balanced fertilizers and maintain proper irrigation schedules."
ADV_6572,2016,West_India,Maharashtra,Parbhani,19.5,76.75,762.1,0.25,25.0,0.68,8.2,Black (Regur) / Vertisols,Low,Low,High,Cotton,4160,"For a successful cotton crop in 2016, consider applying soil conditioners to improve soil health and structure."
ADV_6573,2017,West_India,Maharashtra,Parbhani,19.5,76.75,608.1,0.25,25.0,0.63,7.7,Black (Regur) / Vertisols,Low,Low,High,Cotton,4320,"To maximize cotton yields in 2017, focus on integrated pest management and crop rotation techniques."
ADV_6574,2018,West_India,Maharashtra,Parbhani,19.5,76.75,579.9,0.25,25.0,0.62,8.1,Black (Regur) / Vertisols,Low,Low,High,Cotton,5450,"In 2018, prioritize soil conservation measures and adopt conservation agriculture practices to reduce soil erosion."
ADV_6575,2019,West_India,Maharashtra,Parbhani,19.5,76.75,647.4,0.25,25.0,0.64,8.0,Black (Regur) / Vertisols,Low,Low,High,Cotton,5550,"For a bumper cotton crop in 2019, implement precision irrigation systems and monitor soil moisture levels regularly."
ADV_6576,2020,West_India,Maharashtra,Parbhani,19.5,76.75,782.1,0.25,25.0,0.69,8.5,Black (Regur) / Vertisols,Low,Low,High,Cotton,5825,"In 2020, adopt integrated nutrient management practices to optimize fertilizer use and reduce environmental impact."
ADV_6577,2021,West_India,Maharashtra,Parbhani,19.5,76.75,936.3,0.25,25.0,0.74,8.2,Black (Regur) / Vertisols,Low,Low,High,Cotton,6025,"To enhance cotton productivity in 2021, promote agroforestry and use cover crops to improve soil health."
ADV_6578,2022,West_India,Maharashtra,Parbhani,19.5,76.75,677.9,0.25,25.0,0.65,8.3,Black (Regur) / Vertisols,Low,Low,High,Cotton,6380,"In 2022, focus on crop diversification and adopt climate-resilient crop varieties to mitigate climate change impacts."
ADV_6579,2023,West_India,Maharashtra,Parbhani,19.5,76.75,619.2,0.25,25.0,0.63,7.9,Black (Regur) / Vertisols,Low,Low,High,Cotton,7020,"For a successful cotton crop in 2023, prioritize soil testing and apply targeted fertilizers based on soil analysis results."
ADV_6580,2024,West_India,Maharashtra,Parbhani,19.5,76.75,605.4,0.25,25.0,0.63,7.6,Black (Regur) / Vertisols,Low,Low,High,Cotton,7521,"In 2024, implement digital agriculture practices, such as precision farming and drone-based monitoring, to optimize crop management."
ADV_6581,2015,West_India,Maharashtra,Pune,18.5,73.75,838.1,0.25,25.0,0.7,8.3,Black (Regur) / Vertisols,Low,Low,High,Cotton,4100,"In 2015, consider planting Cotton due to the high rainfall and suitable soil conditions. Regular soil pH monitoring is essential to prevent nutrient deficiencies."
ADV_6582,2016,West_India,Maharashtra,Pune,18.5,73.75,697.1,0.25,25.0,0.66,8.2,Black (Regur) / Vertisols,Low,Low,High,Cotton,4160,"In 2016, Cotton remains a suitable crop choice, but monitor soil moisture levels to prevent waterlogging. Soil pH levels are still suitable for optimal crop growth."
ADV_6583,2017,West_India,Maharashtra,Pune,18.5,73.75,907.8,0.25,25.0,0.73,8.4,Black (Regur) / Vertisols,Low,Low,High,Cotton,4320,"In 2017, the high rainfall and suitable soil conditions make Cotton an ideal crop choice. Implement nitrogen and phosphorus fertilization to improve crop yields."
ADV_6584,2018,West_India,Maharashtra,Pune,18.5,73.75,538.9,0.25,25.0,0.6,7.7,Black (Regur) / Vertisols,Low,Low,High,Cotton,5450,"In 2018, Cotton may require additional irrigation due to lower rainfall. Maintain regular soil pH monitoring to prevent nutrient deficiencies."
ADV_6585,2019,West_India,Maharashtra,Pune,18.5,73.75,1483.1,0.25,25.0,0.92,7.5,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2019, Coffee is a suitable crop choice due to the high rainfall. Implement potassium-rich fertilization to improve crop yields."
ADV_6586,2020,West_India,Maharashtra,Pune,18.5,73.75,1152.1,0.25,25.0,0.81,8.0,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2020, Coffee remains a suitable crop choice, but monitor soil moisture levels to prevent waterlogging. Regular soil pH monitoring is essential to prevent nutrient deficiencies."
ADV_6587,2021,West_India,Maharashtra,Pune,18.5,73.75,877.2,0.25,25.0,0.72,7.9,Black (Regur) / Vertisols,Low,Low,High,Cotton,6025,"In 2021, Cotton is a suitable crop choice due to the high rainfall. Implement nitrogen and phosphorus fertilization to improve crop yields."
ADV_6588,2022,West_India,Maharashtra,Pune,18.5,73.75,1074.8,0.25,25.0,0.78,7.7,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2022, Coffee is a suitable crop choice due to the high rainfall. Maintain regular soil pH monitoring to prevent nutrient deficiencies."
ADV_6589,2023,West_India,Maharashtra,Pune,18.5,73.75,582.4,0.25,25.0,0.62,8.0,Black (Regur) / Vertisols,Low,Low,High,Cotton,7020,"In 2023, Cotton is a suitable crop choice, but monitor soil moisture levels to prevent waterlogging. Implement potassium-rich fertilization to improve crop yields."
ADV_6590,2024,West_India,Maharashtra,Pune,18.5,73.75,1300.4,0.25,25.0,0.86,8.2,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2024, Coffee is a suitable crop choice due to the high rainfall. Regular soil pH monitoring is essential to prevent nutrient deficiencies."
ADV_6591,2015,West_India,Maharashtra,Raigad,18.75,72.75,1717.6,0.25,25.0,0.93,8.4,Black (Regur) / Vertisols,Low,Low,High,Coffee,0,"In 2015, Coffee is a suitable crop choice. Maintain regular soil pH monitoring to prevent nutrient deficiencies."
ADV_6592,2016,West_India,Maharashtra,Raigad,18.75,72.75,2976.4,0.25,25.0,0.93,7.5,Black (Regur) / Vertisols,Low,Low,High,Rice,1470,"In 2016, Rice is a suitable crop choice. Implement nitrogen and phosphorus fertilization to improve crop yields."
ADV_6593,2017,West_India,Maharashtra,Raigad,18.75,72.75,2824.4,0.25,25.0,0.93,7.5,Black (Regur) / Vertisols,Low,Low,High,Rice,1550,"In 2017, Rice is a suitable crop choice. Implement nitrogen and phosphorus fertilization to improve crop yields."
ADV_6594,2018,West_India,Maharashtra,Raigad,18.75,72.75,2024.8,0.25,25.0,0.93,8.2,Black (Regur) / Vertisols,Low,Low,High,Jute,3700,"In 2018, Jute is a suitable crop choice. Implement nitrogen and phosphorus fertilization to improve crop yields."
ADV_6595,2019,West_India,Maharashtra,Raigad,18.75,72.75,3466.3,0.25,25.0,0.93,8.2,Black (Regur) / Vertisols,Low,Low,High,Rice,1815,"In 2019, Rice is a suitable crop choice. Implement nitrogen and phosphorus fertilization to improve crop yields."
ADV_6596,2020,West_India,Maharashtra,Raigad,18.75,72.75,3250.4,0.25,25.0,0.93,7.9,Black (Regur) / Vertisols,Low,Low,High,Rice,1868,"In 2020, Rice is a suitable crop choice. Implement nitrogen and phosphorus fertilization to improve crop yields."
